[     297ms] [LOG] %c欢迎使用CesiumTdt插件，%c该插件由Jason提供，%c目前支持1.120版本 color: green; font-size: 16px; font-weight: bold; color: blue; font-size: 14px; font-style: italic; color: red; font-size: 14px; font-weight: bold; @ http://localhost:8080/lib/cesiumTdt.js:0
[ 1697954ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 2074 Y: 1021 Level: 11. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1697955ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 2066 Y: 1019 Level: 11. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1697955ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 2066 Y: 1021 Level: 11. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1697978ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 1033 Y: 508 Level: 10. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1697979ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 1037 Y: 509 Level: 10. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1697981ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 1036 Y: 508 Level: 10. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1698148ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 2068 Y: 1017 Level: 11. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1698149ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 2075 Y: 1020 Level: 11. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1698149ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 2075 Y: 1017 Level: 11. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1698151ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 2075 Y: 1021 Level: 11. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1698154ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 2075 Y: 1018 Level: 11. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1698157ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 2075 Y: 1019 Level: 11. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1698206ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 2069 Y: 1016 Level: 11. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1698207ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 2072 Y: 1016 Level: 11. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1698209ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 2073 Y: 1016 Level: 11. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1698211ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 2068 Y: 1016 Level: 11. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1698213ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 2074 Y: 1016 Level: 11. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1698214ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 2067 Y: 1016 Level: 11. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1698215ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 2070 Y: 1016 Level: 11. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1698216ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 2071 Y: 1016 Level: 11. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1698261ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 519 Y: 254 Level: 9. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1698262ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 1038 Y: 510 Level: 10. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1698263ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 519 Y: 255 Level: 9. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1698264ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 1038 Y: 508 Level: 10. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1698265ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 2066 Y: 1016 Level: 11. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1698266ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 2075 Y: 1016 Level: 11. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1698270ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 1038 Y: 509 Level: 10. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1698313ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 1032 Y: 509 Level: 10. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1698314ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 1032 Y: 510 Level: 10. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1698315ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 1032 Y: 508 Level: 10. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1698538ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 1035 Y: 507 Level: 10. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1698539ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 1034 Y: 507 Level: 10. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1698539ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 1036 Y: 507 Level: 10. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1698539ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 1037 Y: 507 Level: 10. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1698540ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 1038 Y: 507 Level: 10. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1698541ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 1039 Y: 509 Level: 10. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1698541ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 1033 Y: 507 Level: 10. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1698574ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 518 Y: 253 Level: 9. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1698580ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 517 Y: 253 Level: 9. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1698581ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 1032 Y: 507 Level: 10. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1698581ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 1039 Y: 508 Level: 10. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1698625ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 1039 Y: 510 Level: 10. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1698626ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 519 Y: 253 Level: 9. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1698627ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 516 Y: 253 Level: 9. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1698628ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 1039 Y: 507 Level: 10. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1698629ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 259 Y: 126 Level: 8. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1698629ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 258 Y: 126 Level: 8. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1698713ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 1040 Y: 509 Level: 10. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1698714ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 1040 Y: 508 Level: 10. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1698761ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 520 Y: 255 Level: 9. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1698763ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 1040 Y: 510 Level: 10. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1698773ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 520 Y: 253 Level: 9. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1698776ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 520 Y: 254 Level: 9. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1698778ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 260 Y: 126 Level: 8. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1698779ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 260 Y: 127 Level: 8. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1698780ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 1040 Y: 507 Level: 10. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1698822ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 1031 Y: 508 Level: 10. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1698826ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 130 Y: 63 Level: 7. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1698827ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 1031 Y: 510 Level: 10. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1698827ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 1031 Y: 509 Level: 10. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1698828ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 65 Y: 31 Level: 6. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1698828ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 515 Y: 253 Level: 9. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1698828ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 1031 Y: 507 Level: 10. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1698829ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 515 Y: 255 Level: 9. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1698829ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 515 Y: 254 Level: 9. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1698873ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 257 Y: 127 Level: 8. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1698931ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 257 Y: 126 Level: 8. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1698932ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 128 Y: 63 Level: 7. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1699042ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 1035 Y: 506 Level: 10. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1699044ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 1037 Y: 511 Level: 10. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1699046ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 1036 Y: 506 Level: 10. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1699047ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 1036 Y: 511 Level: 10. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1699049ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 1035 Y: 511 Level: 10. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1699050ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 1037 Y: 506 Level: 10. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1699088ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 1039 Y: 506 Level: 10. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1699090ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 1033 Y: 506 Level: 10. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1699091ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 1032 Y: 506 Level: 10. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1699092ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 1033 Y: 511 Level: 10. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1699095ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 1038 Y: 511 Level: 10. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1699100ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 1039 Y: 511 Level: 10. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1699101ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 1034 Y: 511 Level: 10. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1699102ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 1034 Y: 506 Level: 10. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1699102ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 1038 Y: 506 Level: 10. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1699153ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 1041 Y: 508 Level: 10. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1699155ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 1041 Y: 510 Level: 10. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1699156ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 1041 Y: 511 Level: 10. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1699157ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 1041 Y: 506 Level: 10. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1699158ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 1041 Y: 509 Level: 10. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1699160ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 1041 Y: 507 Level: 10. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1699163ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 1040 Y: 506 Level: 10. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1699164ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 1032 Y: 511 Level: 10. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1699166ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 1040 Y: 511 Level: 10. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1699245ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 521 Y: 254 Level: 9. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1699246ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 521 Y: 253 Level: 9. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1699246ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 521 Y: 255 Level: 9. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1699387ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 521 Y: 252 Level: 9. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1699429ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 515 Y: 252 Level: 9. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1699429ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 519 Y: 252 Level: 9. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1699430ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 520 Y: 252 Level: 9. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1699430ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 517 Y: 252 Level: 9. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1699430ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 518 Y: 252 Level: 9. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1699478ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 516 Y: 252 Level: 9. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1699812ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 522 Y: 254 Level: 9. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1699849ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 514 Y: 254 Level: 9. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1699849ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 522 Y: 255 Level: 9. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1699850ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 514 Y: 253 Level: 9. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1699851ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 522 Y: 253 Level: 9. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1699851ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 522 Y: 252 Level: 9. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1699895ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 514 Y: 252 Level: 9. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1699896ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 514 Y: 255 Level: 9. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1699896ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 261 Y: 126 Level: 8. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1699946ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 261 Y: 127 Level: 8. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1700055ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 520 Y: 251 Level: 9. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1700095ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 519 Y: 251 Level: 9. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1700099ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 517 Y: 251 Level: 9. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1700101ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 516 Y: 251 Level: 9. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1700102ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 521 Y: 251 Level: 9. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1700103ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 518 Y: 251 Level: 9. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1700155ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 514 Y: 251 Level: 9. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1700158ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 523 Y: 254 Level: 9. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1700159ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 523 Y: 253 Level: 9. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1700161ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 523 Y: 255 Level: 9. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1700162ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 523 Y: 252 Level: 9. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1700162ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 515 Y: 251 Level: 9. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1700163ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 522 Y: 251 Level: 9. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1700164ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 260 Y: 125 Level: 8. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1700194ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 261 Y: 125 Level: 8. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1700196ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 259 Y: 125 Level: 8. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1700198ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 128 Y: 62 Level: 7. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1700199ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 130 Y: 62 Level: 7. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
[ 1700200ms] [LOG] An error occurred in "": Failed to obtain terrain tile X: 523 Y: 251 Level: 9. Error message: "undefined" @ https://cesium.com/downloads/cesiumjs/releases/1.120/Build/Cesium/Cesium.js:85
